id,name,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,latitude,longitude,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
2672044,( Hostal ) 1 full size Mattress (Top Bunk),50800869033,unconfirmed,Fernando,Queens,Forest Hills,40.71697,-73.83396,United States,US,True,strict,Shared room,2011.0,,,5.0,63.0,5/19/2019,-0.09378755885419957,1.6444119387887624,5.0,32.0,"•No Smoking in any part of the property •Please do not leave any trash outside, please leave trash in bag inside the unit •Do not flush anything down toilet except toilet paper •Please maintain a reasonable volume •Please respect the property •No large parties •No more than 4 guests •Please ask before accessing bar •Do not purchase anything on cable •Please do not leave exterior doors open so that we can keep out insects and pests",
2673148,Sweet Apartment on Quiet Block,63906881204,verified,Liz,Brooklyn,Bedford-Stuyvesant,40.68931,-73.95548,United States,US,False,strict,Entire home/apt,2007.0,,,7.0,39.0,6/22/2019,-0.09378755885419957,2.9527983541320073,2.0,156.0,,
2673700,Sunny 1 bedroom In The Heart of NYC,89953639945,verified,Pk,Manhattan,Murray Hill,40.74881,-73.97234,United States,US,False,strict,Private room,2021.0,,,2.0,37.0,12/08/2018,-0.6116675908805292,0.8890773997370842,1.0,399.0,No Parties No Loud Music No Smoking,
2674253,CELEBRATE NEW YEAR'S EVE IN NYC,8572097995,verified,Colleen,Manhattan,Midtown,40.76456,-73.98233,United States,US,True,strict,Entire home/apt,2006.0,,,3.0,1.0,01/03/2016,-3.1330009674817547,0.8890773997370842,1.0,275.0,,
2674805,Beautiful 1 bdrm in 2 bdrm apt,79174380251,unconfirmed,Allison,Brooklyn,Williamsburg,40.71284,-73.93965,United States,US,False,flexible,Private room,2008.0,,,3.0,19.0,6/28/2018,-0.8462746666705921,0.8890773997370842,2.0,303.0,"- NO PETS!  NO SMOKING ON PREMISES! NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50.",
2675357,Charming 1BR,84888521534,verified,Zuffina,Manhattan,Harlem,40.80395,-73.95519,United States,US,False,flexible,Entire home/apt,2008.0,,,3.0,50.0,05/07/2019,-0.29581582489086766,1.6444119387887624,1.0,48.0,"NO PETS.  NO SMOKING.  NO PARTIES.  No recreational drugs.  No open flames.  No excess noise after 10:00 pm.  Avoid disturbing neighbors.   NO PETS.  If a pet is found on the premise, a pet surcharge of $300 will be applied. You will be asked to leave immediately and will forfeit your security deposit if an animal is on the property without permission of owner. NO SMOKING PLEASE.  A $500 cleaning fee will be deducted from your deposit if smoking occurs in the unit. This is a NO PARTY house. Parties, loud get-togethers, or gatherings are not allowed because of neighbor issues, and possible damage to property. If a party, loud gathering, or loud disturbance does occur, or if neighbors or other guests call for a loud disturbance, you will forfeit your security deposit and will be evicted immediately. Please Note:  During your stay we ask that you leave the house tidy and in good order.  Guests must provide their own toiletries/cleaning supplies/paper products.  We will have a starter kit ",
2675910,LOFT Private Room - MOVIE THEATER/GYM/LAUNDRY/ROOF,80546444686,unconfirmed,Adriana,Brooklyn,Bedford-Stuyvesant,40.69009,-73.95314,United States,US,True,flexible,Private room,2012.0,,,10.0,20.0,5/20/2019,-1.1516673933575268,2.32419091143281,1.0,226.0,"Guests who use kitchen must wash their dishes (or put them in dishwasher) and wipe stove and counters after eating, in courtesy to other guests. No smoking inside or behind the house; smoking is permitted only in smoking area in front of house. To maintain quiet on floors with bedrooms, please use headphones to listen to music/videos or when making (website hidden) calls in bedrooms, and keep hallways conversations quiet and short.  ",
2676462,1800sf Urban Goddess Brooklyn Loft,71060938896,unconfirmed,Claudia,Brooklyn,Bedford-Stuyvesant,40.69169,-73.9603,United States,US,False,strict,Entire home/apt,2004.0,,,2.0,85.0,6/17/2019,0.2743775736273184,0.8890773997370842,1.0,-2.0,"Respect yourself, respect others, clean up after yourself. No smoking or drinking in the apt. Late check in after 9 p.m. and before 10 A.m. is $50, lock out is $50. Thank you",
2677014,Bushwick Artist Loft - Cozy Room,41503642209,unconfirmed,Tom & Lily,Brooklyn,Bushwick,40.70818,-73.92202,United States,US,False,flexible,Private room,2003.0,,,1.0,142.0,6/17/2019,0.785755254824803,1.6444119387887624,3.0,60.0,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! No ""DRUGS""! - Keep the Place Clean at All Times! - Do Not Ask the ""Neighbors"" for anything.  Ask Me!-  - No Neighbors Interaction! - No ""Drugs"" Please!!! - No Noise! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You! Location Rules: The ""Exact Address Location Is Not Stockton St.  It Is 2 Streets Away.  It Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
2677567,Suite Spot in Tribeca,69992649455,verified,Anne,Manhattan,Tribeca,40.71481,-74.00934,United States,US,True,moderate,Entire home/apt,2022.0,,,4.0,22.0,7/19/2018,-1.0391688413331104,0.8890773997370842,1.0,172.0,"•Parties or Gatherings are not permitted. •Please be courteous to the neighbors and keep noise levels low, especially between the hours of 10pm-10am. •Absolutely no smoking in the apartment. Smoking only on the back porch •Overnight guests are not permitted unless included on the initial reservation. •Please help us conserve energy by turning off lights, small appliances, lamps, etc. when not being used.  •Please store recyclables separately. •Pets are not permitted at any time. •If you need flexibility around the specified check in or check out times, let us know in advance. •Owner is NOT responsible for any accidents, injuries or illness that occurs while on the premises or its facilities.",
2678119,Entire 1 Bedroom in Williamsburg,39216179291,unconfirmed,Mike,Brooklyn,Williamsburg,40.70658,-73.96759,United States,US,False,moderate,Entire home/apt,2006.0,,,2.0,6.0,06/11/2017,-2.095919712902187,1.6444119387887624,1.0,-7.0,,
2678671,Classic Cool Comfortable LES,76741476123,verified,Rock,Manhattan,Lower East Side,40.72131,-73.98527,United States,US,False,moderate,Private room,2022.0,,,3.0,210.0,07/05/2019,1.176833866354796,1.6444119387887624,1.0,416.0,,
2679223,"Private, Cozy Bedroom/ Barclay Ctr",52508170846,unconfirmed,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.65987,-73.95076,United States,US,True,strict,Private room,2006.0,,,5.0,79.0,6/29/2019,0.13204700123018379,1.6444119387887624,3.0,206.0,,
2680880,Sunny and charming Soho 1 bedroom,6704399801,unconfirmed,Tanja,Manhattan,Nolita,40.72311,-73.99476,United States,US,True,strict,Entire home/apt,2016.0,,,3.0,10.0,09/01/2016,-1.6996712526176676,0.0,1.0,177.0,"just act like my friend in building and don't be mean to Jack, he's ugly I know but sweet and small.",
2681433,2 BR Apt in Luxury Building - UES,88954600539,verified,Shane,Manhattan,Upper East Side,40.78277,-73.95164,United States,US,False,flexible,Entire home/apt,2013.0,,,2.0,2.0,10/19/2014,-2.871302332565734,0.8890773997370842,1.0,165.0,"House Rules  Please treat my home as if it were your own. Be respectful of me, my guests, and anyone you may encounter in the building.  No smoking (indoors or on the balcony). Please clean up after yourself, especially in the bathroom. Upon leaving, please put your trash in the chute and strip the linens of the bed. If you have any questions, please ask me. No parties or loud noises in the unit after 10 pm but the club lounge is 24 hours and you are welcome to relax and socialize on the 20th (URL HIDDEN) long as your respectful and not overly loud.   PLEASE ALSO BE MINDFUL OF NEIGHBORS.",
2681985,Harlem Oasis,94295456583,verified,Ephraim,Manhattan,Harlem,40.81157,-73.95335,United States,US,True,moderate,Private room,2003.0,,,1.0,57.0,5/24/2019,-0.09378755885419957,0.0,1.0,87.0,,
2682537,Private  Studio Museum Block UWS,14290282955,unconfirmed,Ana Maria,Manhattan,Upper West Side,40.77631,-73.97953,United States,US,True,moderate,Entire home/apt,2014.0,,,3.0,258.0,6/25/2019,1.4459627074256847,0.0,1.0,258.0,Smoking is strictly prohibited. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED.,
2683090,Union Square/East Village Apartment,75369822182,unconfirmed,Ki,Manhattan,East Village,40.7312,-73.98857,United States,US,False,strict,Entire home/apt,2014.0,,,5.0,4.0,12/01/2015,-2.3938623743095895,0.0,1.0,245.0,"Check-in is after 3PM Some general information about the apartment. Please try to keep it relatively quite, especially at night. Strict no parties or entertainment policy. No additional guests are allowed outside of reservation. No smoking inside the apartment or hallway. No pets allowed in the apartment. Unfortunately no young children as the house is not equipped for children under 10.   When making a booking - please have a verified email address and phone number on your airbnb account. Respect and treat the apartment as your own and how you would expect others to treat yours. Please communicate with us as soon as possible, should something go wrong during your stay, so we can try to fix it as soon as possible. Once you've confirmed the booking, please respect the apartment and don't hesitate to make it your own. We want you to feel like you are at home, so to sum it all up.. don't do things you wouldn't do at your own place We look forward to welcoming you and have a great time in ",
2683642,"Large, bright Williamsburg room",43233084446,verified,Ana,Brooklyn,Williamsburg,40.70683,-73.95375,United States,US,False,flexible,Private room,2018.0,,,1.0,10.0,5/20/2019,-0.7824471629597107,2.32419091143281,1.0,132.0,"Please do not smoke or do drugs in our home, and please do not have parties.  There is no glass allowed on the roof (which is on the 9th floor).",
2684194,Effortlessly Chic WILLIAMSBURG BK,37153412057,verified,Cory,Brooklyn,Williamsburg,40.71295,-73.93874,United States,US,True,flexible,Entire home/apt,2006.0,,,2.0,11.0,6/15/2019,-1.313364777882792,0.0,1.0,62.0,,
2684746,Charming Spacious 1 Bdrm Apt,13302573191,verified,Mike,Brooklyn,Crown Heights,40.67204,-73.95147,United States,US,True,flexible,Entire home/apt,2004.0,,,3.0,143.0,6/17/2019,0.759710299293051,0.8890773997370842,1.0,281.0,"Please remember that this is a residential building.  All building rules, hotel occupancy restrictions, and year-round tenants must be respected.",
2685299,NYC Super Cool East Village 1 BD,63130688222,unconfirmed,Maegan,Manhattan,East Village,40.72878,-73.97854,United States,US,True,strict,Entire home/apt,2006.0,,,1.0,26.0,09/05/2016,-0.9143625476669489,0.8890773997370842,1.0,59.0,,
2686403,DOMINIQUE'S NY*Wanderlust room/Metro/Bronx Zoo/Gdn,54535258271,unconfirmed,Vie,Bronx,Co-op City,40.86317,-73.82494,United States,US,True,strict,Private room,2021.0,,,2.0,32.0,01/01/2019,-0.7419957758687898,2.32419091143281,13.0,245.0,,
2686956,Private room with sleeping loft,40032701253,verified,Valerie,Brooklyn,Williamsburg,40.7187,-73.95133,United States,US,False,flexible,Private room,2019.0,,,2.0,14.0,02/01/2014,-1.4657689641837766,2.32419091143281,2.0,136.0,#NAME?,
2687508,"Perfect Brooklyn Stay, Apt for 4",37589704173,unconfirmed,Isaac,Brooklyn,Park Slope,40.67749,-73.98031,United States,US,False,moderate,Entire home/apt,2003.0,,,2.0,15.0,08/07/2015,-1.3865076403539147,2.9527983541320073,1.0,0.0,#NAME?,
2688060,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,63981707220,verified,John,Queens,Sunnyside,40.73747,-73.9248,United States,US,False,moderate,Entire home/apt,2019.0,,,1.0,92.0,07/03/2019,2.055837062173645,1.6444119387887624,2.0,-8.0,#NAME?,
2688613,Industrial Modern 1 Bedroom - Prime Williamsburg,15392442806,unconfirmed,Lauren,Brooklyn,Williamsburg,40.71875,-73.94935,United States,US,True,strict,Entire home/apt,2009.0,,,2.0,14.0,5/20/2019,-0.2700384182957459,0.8890773997370842,1.0,7.0,,
2689165,Huuuge Sunny Central Park REAL 2 bedroom 1.5 baths,17890758578,verified,Lo,Manhattan,Midtown,40.76391,-73.9782,United States,US,True,strict,Entire home/apt,2004.0,,,6.0,40.0,09/01/2018,-0.5275801781623559,2.9527983541320073,1.0,117.0,,
2689717,Near Subway Sunny Spacious Room in NYC,21853476404,verified,Katy,Manhattan,Morningside Heights,40.81569,-73.96058,United States,US,True,flexible,Private room,2021.0,,,2.0,12.0,3/31/2019,-1.5988819042418985,1.6444119387887624,1.0,54.0,"No parties, smoking or pets. Feel free to enjoy the location and space, just be respectful, thank you! (My doorman will know if you are bringing people up to the apartment.)",
2690269,nice room in bedstuy B,74818883223,unconfirmed,Randy,Brooklyn,Bedford-Stuyvesant,40.68366,-73.95009,United States,US,False,strict,Private room,2008.0,,,1.0,71.0,07/04/2019,0.05846979925312598,2.32419091143281,15.0,31.0,,
2691374,Brooklyn Heights One Bedroom Loft,7890426975,verified,Sherief,Brooklyn,Brooklyn Heights,40.7001,-73.99183,United States,US,True,flexible,Entire home/apt,2007.0,,,5.0,16.0,8/28/2018,-1.3492348105939855,2.9527983541320073,1.0,137.0,NO Smoking Pets Allowed with Fee,
2691926,Mayor's Mansion - Fort Greene,38948781012,unconfirmed,Claudia And Leo,Brooklyn,Fort Greene,40.68585,-73.97016,United States,US,False,flexible,Entire home/apt,2017.0,,,4.0,134.0,07/02/2019,0.6948634221220908,1.6444119387887624,1.0,414.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
2692479,Bright and Airy Brooklyn Loft,85844934849,verified,Allison,Brooklyn,Williamsburg,40.70498,-73.92868,United States,US,True,moderate,Entire home/apt,2014.0,,,3.0,2.0,01/02/2015,-2.871302332565734,2.9527983541320073,1.0,128.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties and smoking are not allowed under any circumstances and incur significant fees. Pets may be considered with pre-approval and an additional pet fee.",
